-0.08898	-1.3	3
-0.15438	-1.2996	2
0.83991	-2.7929	2
0.77814	-2.8017	2
0.70641	1.4699	3
1.1294	1.7734	3
0.24152	-3.4062	2
0.47513	2.3396	3
-2.1049	-5.0794	3
-2.875	-4.6968	3
-0.40432	-2.1124	3
-2.9124	-5.7465	3
-0.80914	-4.2174	3
-2.1012	-5.6286	3
-0.79557	-4.5881	3
-0.69725	-1.3865	3
-0.97746	-3.6249	3
0.0024211	0.45802	3
-1.0781	-3.4867	3
-2.5019	-6.6015	3
0.71357	0.17475	2
0.43677	-0.42806	3
0.66514	1.0115	3
0.10556	0.18602	3
1.7574	2.7512	3
0.1778	-0.77532	3
-2.2233	-5.4926	3
-0.1526	-0.17943	2
0.033696	-2.4528	3
0.44945	0.91648	2
0.23856	-0.18188	3
-0.29134	-1.1147	3
-0.40102	-1.7353	3
-0.44791	-0.54056	3
-0.56547	-5.5249	3
-1.135	-2.6961	3
0.1934	0.65194	1
0.94603	2.4427	3
0.42505	0.74687	2
0.25149	-1.6838	2
-1.7904	-3.0578	3
0.30727	-1.0393	2
-0.092864	-1.459	3
-0.3997	-1.7411	3
-0.23329	-1.1012	3
-1.4019	-4.8141	3
0.95473	0.31388	3
1.6007	0.47261	3
-1.2905	-1.3197	3
1.5907	0.31516	3
-0.13807	0.53981	3
1.4829	-0.21166	3
1.894	3.098	3
-0.10808	-1.508	3
-1.8257	-4.0101	3
-0.80482	0.70001	3
0.95835	-0.97637	2
-0.16175	-1.5297	3
-0.29513	1.2126	1
-0.4555	-2.6197	3
2.5467	4.1789	3
-0.32751	-0.075393	3
-0.48299	-1.9766	3
-1.2365	-3.9563	3
1.8741	3.2072	3
-0.31018	0.7327	3
-0.26141	-0.84624	2
1.1756	-1.5503	2
-0.40129	-1.3176	3
-2.479	-4.6158	3
-2.5185	-6.6439	3
-0.13212	0.79112	2
0.93115	1.0386	3
0.40582	-1.3006	2
-1.6908	-4.4406	3
-0.1889	-2.8014	2
-0.066215	-0.83952	3
-2.8986	-7.5842	3
-2.9871	-6.2169	3
0.44274	-1.242	2
0.55994	-2.9359	2
-2.9125	-5.0522	3
-1.8825	-5.7167	3
1.27	-0.25143	2
2.1419	5.5316	3
-1.6145	-3.8266	3
2.3901	2.3344	3
2.0367	3.5534	3
-0.35539	-2.101	3
-1.0853	-0.002997	1
2.0017	3.3479	3
-1.3461	-2.7926	3
-0.77495	1.0427	2
-1.699	-3.7216	3
1.7695	2.7116	3
-1.5287	-3.1643	3
-1.4397	-0.77318	3
-3.017	-7.0544	3
0.67506	-0.96812	3
-0.081824	-0.21783	2
-0.40956	-0.84342	3
1.3749	0.08343	3
-0.67981	-2.8135	3
-0.59972	-1.5499	3
-1.3257	-2.2121	3
0.17884	-1.3488	3
-0.038125	0.23226	3
0.99409	1.5707	3
0.48953	-2.0738	2
-0.52886	-2.7547	3
-0.11275	-1.8382	3
-0.91328	-1.3411	3
1.6474	2.5889	3
2.52	1.2311	3
-0.40265	-1.5809	3
1.8885	2.8737	3
-1.6916	0.48596	2
-0.90141	-1.8173	3
0.48937	0.058671	3
-3.3535	-5.3745	3
-5.4607	-10.195	3
-2.6682	-6.0512	3
1.5777	0.9836	3
2.3241	3.9885	3
-0.79003	-3.5803	3
-1.1491	-2.4808	3
-3.8472	-6.7639	3
-0.033069	0.01935	3
2.5117	2.8321	3
-1.8466	-2.5928	3
0.85228	0.24193	3
-1.2895	-2.8888	3
-2.0614	-4.4513	3
-1.3535	-4.4291	3
0.09201	-1.5741	2
0.95788	0.65433	3
1.5093	0.099464	3
0.63073	-1.8297	2
-0.08949	-2.5757	3
0.45522	1.5041	3
1.0378	-2.084	3
0.54591	-0.077822	3
0.80934	-0.63987	2
0.045818	-1.6765	3
-2.8116	-4.6241	3
-1.1651	-3.4518	3
-0.19299	2.0479	3
-0.36766	0.6288	2
2.8659	2.1038	3
-1.1177	-1.6062	3
-3.419	-5.1904	3
-0.88903	-0.66402	3
-1.7017	-5.1618	3
0.67009	1.003	2
2.8958	4.7093	3
-0.88116	-3.9092	3
1.1528	1.4046	3
-3.6939	-8.5364	3
3.8395	5.5164	3
-3.3133	-7.8662	3
-1.0397	-1.8653	3
-0.66956	-2.028	3
-0.46101	-3.0948	3
1.2527	0.62756	3
-1.1023	-2.6415	3
-0.53166	-2.6275	3
-0.25237	1.3789	3
0.34377	-1.3122	3
-1.6868	-4.2205	3
-2.7036	-3.1899	3
-0.29778	-1.9215	2
-0.1413	-2.8211	3
-0.26171	-3.4019	3
0.40287	-0.57676	3
-0.37484	-1.1763	3
0.79346	-0.75187	3
-2.5469	-5.5076	3
-1.6197	-3.2166	3
0.55598	0.17243	2
-1.0209	0.80314	1
-3.1048	-5.1704	3
0.0056901	-2.5008	3
-0.89192	-1.4211	3
3.0571	3.7264	3
1.5538	0.4777	3
-0.13753	-1.534	3
0.05443	-1.5957	3
-2.4811	-5.619	3
0.19751	-1.3623	3
-0.66377	0.28032	1
-0.70064	-1.6786	3
0.34081	-1.4224	3
0.92044	-0.87616	2
-0.82158	-1.2572	3
0.040762	-2.7576	3
0.16716	0.23915	2
1.725	0.22763	2
1.7926	1.2122	3
0.39401	-1.6079	2
-1.4408	-5.3877	3
0.68796	-1.5417	2
-0.5931	-2.1712	3
-0.8998	-3.6819	3
-2.8254	-1.8078	3
1.7249	1.4419	3
-0.60065	-1.5657	3
-0.45278	-2.5582	3
0.90906	-0.99472	3
0.50297	0.3471	2
2.3818	0.68175	3
-0.90069	-1.3896	3
0.98851	-0.040382	2
-0.26559	-3.4883	3
0.8915	0.71908	3
-1.6079	-3.2248	3
1.3097	1.7356	2
0.65304	3.02	3
-0.57029	-2.3888	3
-1.1619	-5.5861	3
0.31512	-3.2358	3
0.963	-1.0748	1
-0.82369	-2.7957	3
0.78112	-3.4007	3
-1.0093	-3.0541	2
0.88609	-0.20453	3
-2.2964	-4.9525	3
-0.099439	-1.7593	3
-2.5503	-3.758	3
-0.15127	-2.2265	3
1.3154	1.7159	3
-0.31904	-3.5303	2
0.081346	-1.1891	2
-2.2597	-4.0461	3
-3.0195	-7.5924	3
-0.21719	-0.841	3
-0.33384	-4.1809	3
0.74309	1.9375	3
0.51145	-0.37488	2
1.2449	0.33941	3
-1.0022	-4.0951	3
-0.15162	-1.8345	2
-0.075182	-0.81182	3
0.89586	-1.4391	2
-1.5457	-2.4276	3
0.79122	1.2096	3
-1.5198	-5.4086	3
-0.77703	0.29218	1
0.50345	1.7769	3
-2.2922	-7.8922	3
1.6317	1.6812	3
1.2599	2.4496	3
-2.1892	-5.3366	3
-0.6366	-0.52011	2
-1.637	-3.5747	3
-0.76018	0.4244	1
1.2434	1.176	3
0.47868	-1.3877	2
-3.4579	-5.2684	3
0.80394	-0.52907	2
-0.43146	-2.3734	3
-3.4624	-6.4302	3
-0.082415	-0.70834	3
-1.987	-5.391	3
0.18347	-0.78423	2
-1.7542	-1.6205	3
-1.6161	-4.0433	3
-1.7165	-2.7309	3
0.65854	-1.4727	2
-0.45296	-1.6969	3
0.91681	1.4482	3
0.69595	-2.6908	3
-0.11876	0.070598	3
-0.4127	-0.81326	2
0.42559	-0.028846	2
0.068445	0.30375	3
2.6177	5.1196	3
-2.0519	-5.6357	3
-0.61058	-2.9244	3
-0.54894	-0.31287	3
-1.2001	-3.453	3
-0.7629	-1.4197	3
0.31283	-1.4182	2
0.75634	-1.0149	2
1.057	0.58266	3
-0.89169	-1.2925	3
0.60573	0.66665	3
4.2658	6.3022	3
0.9055	-1.0137	2
0.055895	-1.0378	3
0.45192	-0.9533	3
1.0151	3.1619	3
0.3297	-0.88713	2
-0.31255	-1.6463	3
-1.2463	-3.783	3
-2.8872	-6.0213	3
-1.7038	-2.2469	3
-0.211	-1.3078	3
1.5776	-0.70741	3
0.039169	-2.3718	3
-1.3613	-2.9986	3
0.84812	-0.69454	3
0.36085	1.5485	3
-1.666	-5.1942	3
-0.45215	-0.95312	3
-0.43315	-2.8543	3
-0.26957	-1.204	3
-1.0752	-4.3576	3
0.19131	-0.67185	3
-0.95776	-3.5017	3
-1.1554	-4.1553	3
-0.31804	-1.9633	2
-0.34635	2.0112	2
0.19243	0.6543	2
0.58135	1.9113	2
-1.9323	-2.6241	3
0.99049	-2.6969	2
-0.78284	-4.6739	3
-1.138	-1.5431	3
-1.2099	-0.70517	3
-1.5573	-4.6881	3
-1.9223	-2.7431	3
-1.2703	-2.6303	3
-2.8075	-6.5805	3
0.51353	-1.8602	3
-0.36316	-0.90642	3
0.14594	-0.30532	1
2.1244	3.4637	3
0.9273	0.086855	3
-1.2684	-3.1106	3
-1.7211	-2.4556	3
0.10249	0.60319	2
0.68135	1.4312	3
0.53818	2.515	2
1.3794	1.1885	3
-1.266	-2.478	3
1.2227	2.2157	3
0.92567	2.5765	3
-0.010223	0.57446	3
-0.45236	-0.73565	3
-1.0899	0.98648	1
-2.4555	-3.1464	3
0.72207	-1.0397	1
-2.99	-5.8491	3
-0.93361	-4.1676	3
0.048053	-0.49414	3
1.5959	1.886	3
0.39608	-0.019555	3
1.6771	3.356	3
0.30025	-3.0169	2
0.64855	-2.1588	2
1.403	-0.99669	1
-0.41997	-1.5715	3
2.1259	2.2864	3
0.36916	0.81592	2
0.79961	-0.83324	3
-1.532	-2.4802	3
0.55234	-0.36436	2
0.19454	-0.93655	2
0.26119	-4.8331	2
0.49781	1.246	3
0.61258	0.63265	2
-1.3467	-1.956	3
-0.18785	-1.4055	3
-0.58452	-2.774	2
1.9959	4.3107	3
-3.6753	-6.8169	3
-1.6591	-4.2544	3
-1.3482	-1.146	3
1.351	2.0286	3
0.57713	0.57762	3
0.54916	0.25272	3
0.77381	-3.0586	2
-0.8548	0.66843	2
0.30706	0.57907	1
-0.69223	-1.5226	3
-0.88135	-3.054	3
-0.12905	1.1722	2
-0.82354	-2.545	3
-0.42375	1.6474	3
-2.1959	-6.2053	3
-0.081151	-1.2276	3
-1.4862	-3.12	3
0.64848	-1.4601	3
-1.0224	-4.4918	3
-0.31501	-1.3395	3
0.54713	-1.5429	3
-0.0071217	-1.2254	3
1.5682	2.0663	3
-1.2085	-3.3907	3
